City,City,Crash Type,Latitude,Location Flag,Location,Longitude,Number of Records,Year
VANCOUVER,12,PDO,49.275039,Intersection,CONTINENTAL ST & GRANVILLE ST BRIDGE & HOWE ST & HOWE ST ONRAMP & PACIFIC ST & PACIFIC ST OFFRAMP & PACIFIC ST ONRAMP & ROLSTON ST & SEYMOUR ST & SEYMOUR ST OFFRAMP,-123.129421,1,2013
VANCOUVER,1,PDO,49.256608,Intersection,COPLEY ST & E 15TH AVE,-123.055007,1,2013
VANCOUVER,1,PDO,49.252289,Intersection,COPLEY ST & E 20TH AVE & NANAIMO ST,-123.056596,1,2013
VANCOUVER,2,PDO,49.257534,Intersection,COPLEY ST & GRANDVIEW HWY S,-123.055007,1,2013
VANCOUVER,4,PDO,49.282046,Intersection,CORDOVA DIVERS & E CORDOVA ST & HAWKS AVE,-123.086996,1,2013
VANCOUVER,5,PDO,49.208553,Intersection,CORNISH ST & SW MARINE DR & W 70TH AVE,-123.142154,1,2013
VANCOUVER,1,PDO,49.210541,Intersection,CORNISH ST & W 68TH AVE,-123.142039,1,2013
VANCOUVER,13,PDO,49.272475,Intersection,CORNWALL AVE & CYPRESS ST,-123.147806,1,2013
VANCOUVER,1,PDO,49.272531,Intersection,CORNWALL AVE & LABURNUM ST,-123.151417,1,2013
VANCOUVER,5,PDO,49.272513,Intersection,CORNWALL AVE & MAPLE ST,-123.150222,1,2013
VANCOUVER,1,PDO,49.272717,Intersection,CORNWALL AVE & POINT GREY RD & TRAFALGAR ST,-123.164369,1,2013
VANCOUVER,5,PDO,49.272622,Intersection,CORNWALL AVE & VINE ST,-123.157361,1,2013
VANCOUVER,7,PDO,49.272585,Intersection,CORNWALL AVE & YEW ST,-123.154979,1,2013
VANCOUVER,2,PDO,49.269602,Intersection,COTTON DR & E 1ST AVE,-123.071574,1,2013
VANCOUVER,3,PDO,49.269861,Intersection,COTTRELL ST & TERMINAL AVE,-123.083872,1,2013
VANCOUVER,3,PDO,49.263699,Intersection,COURTENAY ST & W 10TH AVE,-123.200081,1,2013
VANCOUVER,1,PDO,49.258157,Intersection,COURTENAY ST & W 16TH AVE,-123.200152,1,2013
VANCOUVER,1,PDO,49.274512,Intersection,CREELMAN AVE & LABURNUM ST,-123.15134,1,2013
VANCOUVER,1,PDO,49.274492,Intersection,CREELMAN AVE & MAPLE ST,-123.150128,1,2013
VANCOUVER,1,PDO,49.209061,Intersection,CROMPTON ST & E KENT AVE N,-123.080791,1,2013
VANCOUVER,2,PDO,49.211105,Intersection,CROMPTON ST & SE MARINE DR,-123.080694,1,2013
VANCOUVER,1,PDO,49.269014,Intersection,CROWE ST & W 1ST AVE,-123.112326,1,2013
VANCOUVER,3,PDO,49.268259,Intersection,CROWE ST & W 2ND AVE,-123.1115,1,2013
VANCOUVER,5,PDO,49.233695,Intersection,CROWN ST & SW MARINE DR,-123.193751,1,2013
VANCOUVER,3,PDO,49.263624,Intersection,CROWN ST & W 10TH AVE,-123.193912,1,2013
VANCOUVER,1,PDO,49.26266,Intersection,CROWN ST & W 11TH AVE,-123.193942,1,2013
VANCOUVER,2,PDO,49.258069,Intersection,CROWN ST & W 16TH AVE,-123.194126,1,2013
VANCOUVER,1,PDO,49.24811,Intersection,CROWN ST & W 27TH AVE,-123.193624,1,2013
VANCOUVER,1,PDO,49.244299,Intersection,CROWN ST & W 31ST AVE,-123.193658,1,2013
VANCOUVER,3,PDO,49.242424,Intersection,CROWN ST & W 33RD AVE,-123.193672,1,2013
VANCOUVER,1,PDO,49.240528,Intersection,CROWN ST & W 35TH AVE,-123.193677,1,2013
VANCOUVER,4,PDO,49.234772,Intersection,CROWN ST & W 41ST AVE,-123.193723,1,2013
VANCOUVER,1,PDO,49.240216,Intersection,CULLODEN ST & E 33RD AVE,-123.078983,1,2013
VANCOUVER,1,PDO,49.238563,Intersection,CULLODEN ST & E 35TH AVE,-123.079066,1,2013
VANCOUVER,1,PDO,49.232709,Intersection,CULLODEN ST & E 41ST AVE,-123.078412,1,2013
VANCOUVER,1,PDO,49.220462,Intersection,CULLODEN ST & E 54TH AVE,-123.078859,1,2013
VANCOUVER,1,PDO,49.218138,Intersection,CULLODEN ST & E 57TH AVE,-123.078567,1,2013
VANCOUVER,1,PDO,49.219479,Intersection,CYPRESS ST & EAST BLVD & W 57TH AVE,-123.149826,1,2013
VANCOUVER,1,PDO,49.251134,Intersection,CYPRESS ST & MATTHEWS AVE,-123.148658,1,2013
VANCOUVER,2,PDO,49.242052,Intersection,CYPRESS ST & VALLEY DR & W 33RD AVE,-123.149436,1,2013
VANCOUVER,1,PDO,49.257221,Intersection,CYPRESS ST & W 16TH AVE,-123.148371,1,2013
VANCOUVER,1,PDO,49.270704,Intersection,CYPRESS ST & W 1ST AVE,-123.147875,1,2013
VANCOUVER,1,PDO,49.23819,Intersection,CYPRESS ST & W 37TH AVE,-123.148948,1,2013
VANCOUVER,1,PDO,49.234485,Intersection,CYPRESS ST & W 41ST AVE,-123.149229,1,2013
VANCOUVER,1,PDO,49.231729,Intersection,CYPRESS ST & W 44TH AVE,-123.149325,1,2013
VANCOUVER,1,PDO,49.22891,Intersection,CYPRESS ST & W 47TH AVE,-123.149426,1,2013
VANCOUVER,1,PDO,49.227092,Intersection,CYPRESS ST & W 49TH AVE,-123.149489,1,2013
VANCOUVER,10,PDO,49.268045,Intersection,CYPRESS ST & W 4TH AVE,-123.147977,1,2013
VANCOUVER,1,PDO,49.267193,Intersection,CYPRESS ST & W 5TH AVE,-123.148005,1,2013
VANCOUVER,4,PDO,49.263742,Intersection,CYPRESS ST & W BROADWAY,-123.148141,1,2013
VANCOUVER,9,PDO,49.28727,Intersection,DAVIE ST & DENMAN ST,-123.141822,1,2013
VANCOUVER,24,PDO,49.277154,Intersection,DAVIE ST & GRANVILLE ST,-123.126192,1,2013
VANCOUVER,2,PDO,49.274871,Intersection,DAVIE ST & HAMILTON ST,-123.122664,1,2013
VANCOUVER,2,PDO,49.275246,Intersection,DAVIE ST & HOMER ST,-123.123273,1,2013
VANCOUVER,12,PDO,49.278406,Intersection,DAVIE ST & HORNBY ST,-123.128134,1,2013
VANCOUVER,21,PDO,49.277802,Intersection,DAVIE ST & HOWE ST,-123.127193,1,2013
VANCOUVER,2,PDO,49.28281,Intersection,DAVIE ST & JERVIS ST,-123.134916,1,2013
VANCOUVER,3,PDO,49.274524,Intersection,DAVIE ST & MAINLAND ST,-123.122136,1,2013
VANCOUVER,1,PDO,49.273126,Intersection,DAVIE ST & MARINASIDE CRES,-123.119925,1,2013
VANCOUVER,19,PDO,49.274047,Intersection,DAVIE ST & PACIFIC BLVD,-123.121365,1,2013
VANCOUVER,2,PDO,49.27589,Intersection,DAVIE ST & RICHARDS ST,-123.124257,1,2013
VANCOUVER,9,PDO,49.276501,Intersection,DAVIE ST & SEYMOUR ST,-123.125189,1,2013
VANCOUVER,19,PDO,49.280383,Intersection,DAVIE ST & THURLOW ST,-123.131214,1,2013
VANCOUVER,2,PDO,49.287572,Intersection,DENMAN ST & MORTON AVE,-123.141361,1,2013
VANCOUVER,8,PDO,49.28938,Intersection,DENMAN ST & NELSON ST,-123.138616,1,2013
VANCOUVER,4,PDO,49.287956,Intersection,DENMAN ST & PENDRELL ST,-123.140773,1,2013
VANCOUVER,27,PDO,49.291479,Intersection,DENMAN ST & ROBSON ST,-123.135476,1,2013
VANCOUVER,82,PDO,49.292623,Intersection,DENMAN ST & W GEORGIA ST,-123.133718,1,2013
VANCOUVER,4,PDO,49.246482,Intersection,DEVONSHIRE CRES & GRANVILLE ST & W 28TH AVE,-123.139173,1,2013
VANCOUVER,3,PDO,49.244498,Intersection,DEVONSHIRE CRES & OAK ST & UNSIGNED,-123.127659,1,2013
VANCOUVER,1,PDO,49.255767,Intersection,DIEPPE DR & MALTA AVE,-123.025679,1,2013
VANCOUVER,4,PDO,49.244821,Intersection,DINMONT AVE & MIDLOTHIAN AVE,-123.111359,1,2013
VANCOUVER,3,PDO,49.258199,Intersection,DISCOVERY ST & IMPERIAL RD & W 16TH AVE,-123.20322,1,2013
VANCOUVER,2,PDO,49.263743,Intersection,DISCOVERY ST & W 10TH AVE,-123.203011,1,2013
VANCOUVER,1,PDO,49.261014,Intersection,DISCOVERY ST & W 13TH AVE,-123.203114,1,2013
VANCOUVER,1,PDO,49.260111,Intersection,DISCOVERY ST & W 14TH AVE,-123.203148,1,2013
VANCOUVER,1,PDO,49.265472,Intersection,DISCOVERY ST & W 8TH AVE,-123.202945,1,2013
VANCOUVER,1,PDO,49.223515,Intersection,DOGWOOD AVE & GRANVILLE ST,-123.139947,1,2013
VANCOUVER,1,PDO,49.227686,Intersection,DOMAN ST & E 47TH AVE,-123.036501,1,2013
VANCOUVER,3,PDO,49.224683,Intersection,DOMAN ST & E 49TH AVE,-123.036634,1,2013
VANCOUVER,1,PDO,49.220145,Intersection,DOMAN ST & E 54TH AVE,-123.036825,1,2013
VANCOUVER,17,PDO,49.254412,Intersection,DOUGLAS CRES & OAK ST & W 19TH AVE,-123.12733,1,2013
VANCOUVER,1,PDO,49.254785,Intersection,DOUGLAS CRES & WOLFE AVE,-123.129271,1,2013
VANCOUVER,9,PDO,49.276097,Intersection,DRAKE ST & GRANVILLE ST,-123.127762,1,2013
VANCOUVER,3,PDO,49.277355,Intersection,DRAKE ST & HORNBY ST,-123.129722,1,2013
VANCOUVER,8,PDO,49.276755,Intersection,DRAKE ST & HOWE ST,-123.128786,1,2013
VANCOUVER,3,PDO,49.273446,Intersection,DRAKE ST & PACIFIC BLVD,-123.123668,1,2013
VANCOUVER,6,PDO,49.274827,Intersection,DRAKE ST & RICHARDS ST,-123.125829,1,2013
VANCOUVER,1,PDO,49.275703,Intersection,DRAKE ST & ROLSTON ST,-123.127169,1,2013
VANCOUVER,7,PDO,49.275452,Intersection,DRAKE ST & SEYMOUR ST,-123.126773,1,2013
VANCOUVER,2,PDO,49.209103,Intersection,DUFF ST & SE MARINE DR,-123.064377,1,2013
VANCOUVER,1,PDO,49.25255,Intersection,DUMFRIES ST & E 20TH AVE,-123.072955,1,2013
VANCOUVER,1,PDO,49.241629,Intersection,DUMFRIES ST & E 32ND AVE,-123.073591,1,2013
VANCOUVER,5,PDO,49.240186,Intersection,DUMFRIES ST & E 33RD AVE,-123.07382,1,2013
VANCOUVER,1,PDO,49.239349,Intersection,DUMFRIES ST & E 34TH AVE,-123.074062,1,2013
VANCOUVER,2,PDO,49.232673,Intersection,DUMFRIES ST & E 41ST AVE,-123.07429,1,2013
VANCOUVER,3,PDO,49.225266,Intersection,DUMFRIES ST & E 49TH AVE,-123.074542,1,2013
VANCOUVER,2,PDO,49.218124,Intersection,DUMFRIES ST & E 57TH AVE,-123.0755,1,2013
VANCOUVER,1,PDO,49.21725,Intersection,DUMFRIES ST & E 58TH AVE,-123.075521,1,2013
VANCOUVER,2,PDO,49.248497,Intersection,DUMFRIES ST & E KING EDWARD AVE,-123.073366,1,2013
VANCOUVER,6,PDO,49.248944,Intersection,DUMFRIES ST & KINGSWAY,-123.073352,1,2013
VANCOUVER,12,PDO,49.230183,Intersection,DUNBAR ST & SW MARINE DR,-123.185432,1,2013
VANCOUVER,2,PDO,49.26345,Intersection,DUNBAR ST & W 10TH AVE,-123.183815,1,2013
VANCOUVER,1,PDO,49.26073,Intersection,DUNBAR ST & W 13TH AVE,-123.183902,1,2013
VANCOUVER,1,PDO,49.2589,Intersection,DUNBAR ST & W 15TH AVE,-123.184013,1,2013
VANCOUVER,22,PDO,49.257905,Intersection,DUNBAR ST & W 16TH AVE,-123.184014,1,2013
VANCOUVER,3,PDO,49.257356,Intersection,DUNBAR ST & W 17TH AVE,-123.185126,1,2013
VANCOUVER,3,PDO,49.256476,Intersection,DUNBAR ST & W 18TH AVE,-123.185128,1,2013
VANCOUVER,1,PDO,49.255567,Intersection,DUNBAR ST & W 19TH AVE,-123.185135,1,2013
VANCOUVER,1,PDO,49.253762,Intersection,DUNBAR ST & W 21ST AVE,-123.185165,1,2013
VANCOUVER,4,PDO,49.252857,Intersection,DUNBAR ST & W 22ND AVE,-123.185172,1,2013
VANCOUVER,2,PDO,49.251944,Intersection,DUNBAR ST & W 23RD AVE,-123.185175,1,2013
VANCOUVER,1,PDO,49.249021,Intersection,DUNBAR ST & W 26TH AVE,-123.185201,1,2013
VANCOUVER,2,PDO,49.248074,Intersection,DUNBAR ST & W 27TH AVE,-123.185231,1,2013
VANCOUVER,1,PDO,49.245226,Intersection,DUNBAR ST & W 30TH AVE,-123.185243,1,2013
VANCOUVER,3,PDO,49.242377,Intersection,DUNBAR ST & W 33RD AVE,-123.185247,1,2013
VANCOUVER,1,PDO,49.239518,Intersection,DUNBAR ST & W 36TH AVE,-123.185246,1,2013
VANCOUVER,1,PDO,49.238574,Intersection,DUNBAR ST & W 37TH AVE,-123.185249,1,2013
VANCOUVER,2,PDO,49.237662,Intersection,DUNBAR ST & W 38TH AVE,-123.185257,1,2013
VANCOUVER,12,PDO,49.234768,Intersection,DUNBAR ST & W 41ST AVE,-123.185324,1,2013
VANCOUVER,1,PDO,49.227479,Intersection,DUNBAR ST & W 49TH AVE,-123.185489,1,2013
VANCOUVER,2,PDO,49.268585,Intersection,DUNBAR ST & W 4TH AVE,-123.183636,1,2013
VANCOUVER,1,PDO,49.266025,Intersection,DUNBAR ST & W 7TH AVE,-123.183727,1,2013
VANCOUVER,1,PDO,49.265209,Intersection,DUNBAR ST & W 8TH AVE,-123.183753,1,2013
VANCOUVER,2,PDO,49.264336,Intersection,DUNBAR ST & W BROADWAY,-123.183784,1,2013
VANCOUVER,2,PDO,49.250062,Intersection,DUNBAR ST & W KING EDWARD AVE,-123.185196,1,2013
VANCOUVER,2,PDO,49.284791,Intersection,DUNDAS ST & GARDEN DR & N GARDEN DR,-123.057767,1,2013
VANCOUVER,5,PDO,49.284799,Intersection,DUNDAS ST & LAKEWOOD DR & N LAKEWOOD DR,-123.061616,1,2013
VANCOUVER,30,PDO,49.284779,Intersection,DUNDAS ST & N NANAIMO ST & NANAIMO ST,-123.056525,1,2013
VANCOUVER,6,PDO,49.284775,Intersection,DUNDAS ST & N RENFREW ST & RENFREW ST,-123.044002,1,2013
VANCOUVER,2,PDO,49.284805,Intersection,DUNDAS ST & N TEMPLETON DR & TEMPLETON DR,-123.059708,1,2013
VANCOUVER,5,PDO,49.284824,Intersection,DUNDAS ST & POWELL ST & SEMLIN DR & WALL ST,-123.06364,1,2013
VANCOUVER,2,PDO,49.237064,Intersection,DUNDEE ST & KINGSWAY & MOSS ST,-123.047628,1,2013
VANCOUVER,3,PDO,49.282205,Intersection,DUNLEVY AVE & E CORDOVA ST,-123.095366,1,2013
VANCOUVER,4,PDO,49.281274,Intersection,DUNLEVY AVE & E HASTINGS ST,-123.095406,1,2013
VANCOUVER,1,PDO,49.280298,Intersection,DUNLEVY AVE & E PENDER ST,-123.095441,1,2013
VANCOUVER,2,PDO,49.283111,Intersection,DUNLEVY AVE & POWELL ST,-123.095329,1,2013
VANCOUVER,2,PDO,49.276695,Intersection,DUNLEVY AVE & PRIOR ST,-123.095587,1,2013
VANCOUVER,1,PDO,49.277592,Intersection,DUNLEVY AVE & UNION ST,-123.095534,1,2013
VANCOUVER,6,PDO,49.283633,Intersection,DUNSMUIR ST & GRANVILLE ST,-123.116387,1,2013
VANCOUVER,4,PDO,49.286089,Intersection,DUNSMUIR ST & HAILSTONE ST & MELVILLE ST,-123.121124,1,2013
VANCOUVER,5,PDO,49.281092,Intersection,DUNSMUIR ST & HAMILTON ST,-123.112507,1,2013
VANCOUVER,3,PDO,49.281726,Intersection,DUNSMUIR ST & HOMER ST,-123.113475,1,2013
VANCOUVER,7,PDO,49.284897,Intersection,DUNSMUIR ST & HORNBY ST,-123.118345,1,2013
VANCOUVER,14,PDO,49.284275,Intersection,DUNSMUIR ST & HOWE ST,-123.117371,1,2013
VANCOUVER,6,PDO,49.282367,Intersection,DUNSMUIR ST & RICHARDS ST,-123.114455,1,2013
VANCOUVER,6,PDO,49.282984,Intersection,DUNSMUIR ST & SEYMOUR ST,-123.115396,1,2013
VANCOUVER,5,PDO,49.276744,Intersection,DUNSMUIR VIADUCT & GEORGIA VIADUCT & GORE AVE & PRIOR ST,-123.096883,1,2013
VANCOUVER,8,PDO,49.277183,Intersection,DUNSMUIR VIADUCT & GEORGIA VIADUCT & MAIN ST,-123.099836,1,2013
VANCOUVER,3,PDO,49.26149,Intersection,E 10TH AVE & FRASER ST,-123.089152,1,2013
VANCOUVER,1,PDO,49.261525,Intersection,E 10TH AVE & GUELPH ST,-123.094967,1,2013
VANCOUVER,10,PDO,49.261973,Intersection,E 10TH AVE & KINGSWAY,-123.098668,1,2013
VANCOUVER,6,PDO,49.26201,Intersection,E 10TH AVE & MAIN ST,-123.100996,1,2013
VANCOUVER,3,PDO,49.261135,Intersection,E 10TH AVE & NANAIMO ST,-123.056584,1,2013
VANCOUVER,1,PDO,49.262072,Intersection,E 10TH AVE & ONTARIO ST & W 10TH AVE,-123.104917,1,2013
VANCOUVER,1,PDO,49.261934,Intersection,E 10TH AVE & PRINCE EDWARD ST,-123.096061,1,2013
VANCOUVER,1,PDO,49.262036,Intersection,E 10TH AVE & QUEBEC ST,-123.103,1,2013
VANCOUVER,2,PDO,49.260898,Intersection,E 10TH AVE & RENFREW ST,-123.044322,1,2013
VANCOUVER,1,PDO,49.261514,Intersection,E 10TH AVE & ST GEORGE ST,-123.093017,1,2013
VANCOUVER,1,PDO,49.261382,Intersection,E 10TH AVE & VICTORIA DR,-123.065928,1,2013
VANCOUVER,1,PDO,49.262,Intersection,E 10TH AVE & WATSON ST,-123.100337,1,2013
VANCOUVER,1,PDO,49.26062,Intersection,E 11TH AVE & FRASER ST,-123.089171,1,2013
VANCOUVER,7,PDO,49.261071,Intersection,E 11TH AVE & KINGSWAY,-123.097763,1,2013
VANCOUVER,1,PDO,49.261116,Intersection,E 11TH AVE & MAIN ST,-123.101137,1,2013
VANCOUVER,3,PDO,49.260227,Intersection,E 11TH AVE & NANAIMO ST,-123.056622,1,2013
VANCOUVER,1,PDO,49.261162,Intersection,E 11TH AVE & ONTARIO ST & W 11TH AVE,-123.104983,1,2013
VANCOUVER,1,PDO,49.26044,Intersection,E 11TH AVE & VICTORIA DR,-123.065934,1,2013
VANCOUVER,1,PDO,49.260568,Intersection,E 11TH AVE & WINDSOR ST,-123.08334,1,2013
VANCOUVER,24,PDO,49.259735,Intersection,E 12TH AVE & FRASER ST,-123.089186,1,2013
VANCOUVER,1,PDO,49.259469,Intersection,E 12TH AVE & GARDEN DR,-123.058212,1,2013
VANCOUVER,4,PDO,49.259671,Intersection,E 12TH AVE & GLEN DR,-123.081442,1,2013
VANCOUVER,1,PDO,49.259482,Intersection,E 12TH AVE & GRANDVIEW HWY N,-123.059163,1,2013
VANCOUVER,7,PDO,49.259523,Intersection,E 12TH AVE & GRANDVIEW HWY S & LAKEWOOD DR,-123.06207,1,2013
VANCOUVER,1,PDO,49.259779,Intersection,E 12TH AVE & GUELPH ST,-123.094984,1,2013
VANCOUVER,13,PDO,49.259213,Intersection,E 12TH AVE & HEBB AVE & RENFREW ST,-123.044381,1,2013
VANCOUVER,29,PDO,49.259878,Intersection,E 12TH AVE & KINGSWAY & MILLTOWN PL,-123.096571,1,2013
VANCOUVER,37,PDO,49.260193,Intersection,E 12TH AVE & MAIN ST,-123.101079,1,2013
VANCOUVER,21,PDO,49.259447,Intersection,E 12TH AVE & NANAIMO ST,-123.056626,1,2013
VANCOUVER,4,PDO,49.260247,Intersection,E 12TH AVE & ONTARIO ST & W 12TH AVE,-123.105031,1,2013
VANCOUVER,5,PDO,49.259722,Intersection,E 12TH AVE & PRINCE ALBERT ST,-123.087196,1,2013
VANCOUVER,7,PDO,49.260231,Intersection,E 12TH AVE & QUEBEC ST,-123.103085,1,2013
VANCOUVER,2,PDO,49.259526,Intersection,E 12TH AVE & SEMLIN DR,-123.064037,1,2013
VANCOUVER,7,PDO,49.260188,Intersection,E 12TH AVE & SOPHIA ST,-123.098306,1,2013
WEST VANCOUVER,2,Casualty,49.329267,Intersection,DUCHESS AVE & TAYLOR WAY,-123.13492,1,2014
WEST VANCOUVER,1,Casualty,49.361444,Intersection,EAGLERIDGE DR & MARINE DR,-123.277532,1,2014
WEST VANCOUVER,1,Casualty,49.34062,Intersection,ERWIN DR & MARINE DR,-123.237976,1,2014
WEST VANCOUVER,1,Casualty,49.329825,Intersection,EVELYN DR & TAYLOR WAY,-123.134924,1,2014
WEST VANCOUVER,1,Casualty,49.346827,Intersection,EYREMOUNT DR & FAIRMILE RD,-123.138499,1,2014
WEST VANCOUVER,1,Casualty,49.346603,Intersection,FAIRMILE RD & HADDEN DR & SOUTHBOROUGH DR,-123.131161,1,2014
WEST VANCOUVER,2,Casualty,49.345039,Intersection,FOLKESTONE WAY & SKILIFT RD,-123.179096,1,2014
WEST VANCOUVER,1,Casualty,49.341565,Intersection,HADDEN DR & STEVENS DR,-123.129145,1,2014
WEST VANCOUVER,1,Casualty,49.342643,Intersection,HIGHLAND DR & PARKSIDE RD & SOUTHBOROUGH DR,-123.139223,1,2014
WEST VANCOUVER,1,Casualty,49.368948,Intersection,HORSESHOE BAY DR & MARINE DR & TURNING LANE,-123.274943,1,2014
WEST VANCOUVER,1,Casualty,49.366696,Intersection,HORSESHOE BAY DR OFFRAMP & TRANS-CANADA HWY,-123.275606,1,2014
WEST VANCOUVER,1,Casualty,49.366582,Intersection,HORSESHOE BAY DR ONRAMP & KEITH RD OFFRAMP & TRANS-CANADA HWY,-123.275928,1,2014
WEST VANCOUVER,8,Casualty,49.334457,Intersection,INGLEWOOD AVE & TAYLOR WAY,-123.134902,1,2014
WEST VANCOUVER,6,Casualty,49.330844,Intersection,KEITH RD & TAYLOR WAY,-123.13493,1,2014
WEST VANCOUVER,1,Casualty,49.326231,Intersection,MAIN ST & PARK ROYAL SOUTH,-123.140344,1,2014
WEST VANCOUVER,2,Casualty,49.326885,Intersection,MARINE DR & MALL ACCESS,-123.141521,1,2014
WEST VANCOUVER,1,Casualty,49.370244,Intersection,MARINE DR & NELSON AVE & ROSEBERY AVE & TURNING LANE,-123.279815,1,2014
WEST VANCOUVER,1,Casualty,49.351702,Intersection,MARINE DR & OCEAN PL,-123.265969,1,2014
WEST VANCOUVER,5,Casualty,49.326894,Intersection,MARINE DR & PARK ROYAL NORTH & PARK ROYAL SOUTH,-123.140446,1,2014
WEST VANCOUVER,1,Casualty,49.340979,Intersection,MARINE DR & RADCLIFFE AVE,-123.206545,1,2014
WEST VANCOUVER,32,Casualty,49.327151,Intersection,MARINE DR & TAYLOR WAY,-123.134921,1,2014
WEST VANCOUVER,2,Casualty,49.34089,Intersection,MARINE DR & THE DALE,-123.258744,1,2014
WEST VANCOUVER,1,Casualty,49.340782,Intersection,MARINE DR & TRAVERS AVE,-123.205422,1,2014
WEST VANCOUVER,1,Casualty,49.319882,Intersection,MATHIAS RD & WELCH ST,-123.12753,1,2014
WEST VANCOUVER,1,Casualty,49.346549,Intersection,RIPPLE RD & WESTRIDGE AVE,-123.231943,1,2014
WEST VANCOUVER,1,Casualty,49.341282,Intersection,SOUTHBOROUGH DR & WESTCOT RD,-123.137298,1,2014
WEST VANCOUVER,47,Casualty,49.337695,Intersection,TAYLOR WAY & TAYLOR WAY OFFRAMP & TAYLOR WAY ONRAMP & TRANS-CANADA HWY & TURNING LANE,-123.13481,1,2014
WEST VANCOUVER,1,Casualty,49.329724,Intersection,TAYLOR WAY & TURNING LANE,-123.134924,1,2014
WEST VANCOUVER,3,Casualty,49.346288,Intersection,TRANS-CANADA HWY & WENTWORTH AVE & WENTWORTH AVE OFFRAMP & WESTMOUNT RD OFFRAMP & WESTMOUNT RD ONRAMP & WESTRIDGE AVE & WESTRIDGE AVE ONRAMP & TURNING LANE,-123.216389,1,2014
UBC,1,PDO,49.273478,Intersection,ACADIA CIR & ACADIA RD & CHANCELLOR BLVD,-123.242131,1,2012
UBC,2,PDO,49.266858,Intersection,ACADIA RD & DALHOUSIE RD & KINGS RD & UNIVERSITY BLVD,-123.238987,1,2012
UBC,1,PDO,49.265934,Intersection,ACADIA RD & TORONTO RD,-123.237908,1,2012
UBC,3,PDO,49.261341,Intersection,AGRONOMY RD & EAST MALL,-123.246947,1,2012
UBC,3,PDO,49.262907,Intersection,AGRONOMY RD & WESBROOK MALL,-123.24271,1,2012
UBC,1,PDO,49.254987,Intersection,BERTON AVE & WESBROOK MALL,-123.235638,1,2012
UBC,1,PDO,49.253734,Intersection,BIRNEY AVE & WESBROOK MALL,-123.234633,1,2012
UBC,2,PDO,49.265674,Intersection,BLANCA ST & CHANCELLOR BLVD & W 8TH AVE,-123.215105,1,2012
UBC,5,PDO,49.263927,Intersection,BLANCA ST & UNIVERSITY BLVD & W 10TH AVE,-123.215243,1,2012
UBC,2,PDO,49.26209,Intersection,BLANCA ST & W 12TH AVE,-123.215288,1,2012
UBC,10,PDO,49.258414,Intersection,BLANCA ST & W 16TH AVE,-123.215391,1,2012
UBC,14,PDO,49.234857,Intersection,CAMOSUN ST & SW MARINE DR & W 41ST AVE,-123.196406,1,2012
UBC,1,PDO,49.246219,Intersection,CAMOSUN ST & W 29TH AVE,-123.196752,1,2012
UBC,1,PDO,49.27065,Intersection,CECIL GREEN PARK RD & NW MARINE DR,-123.254938,1,2012
UBC,3,PDO,49.271154,Intersection,CHANCELLOR BLVD & EAST MALL & IONA DR & NW MARINE DR,-123.254052,1,2012
UBC,1,PDO,49.272453,Intersection,CHANCELLOR BLVD & NEWTON CRES & THEOLOGY MALL,-123.251492,1,2012
UBC,2,PDO,49.273159,Intersection,CHANCELLOR BLVD & WESBROOK MALL,-123.248802,1,2012
UBC,1,PDO,49.269718,Intersection,CRESCENT RD & EAST MALL,-123.253879,1,2012
UBC,2,PDO,49.258199,Intersection,DISCOVERY ST & IMPERIAL RD & W 16TH AVE,-123.20322,1,2012
UBC,1,PDO,49.268979,Intersection,DRUMMOND DR & W 4TH AVE,-123.219598,1,2012
UBC,1,PDO,49.258364,Intersection,EAGLES DR & EAST MALL,-123.244447,1,2012
UBC,3,PDO,49.254136,Intersection,EAST MALL & ROSS DR & W 16TH AVE & TURNING LANE,-123.240975,1,2012
UBC,1,PDO,49.256604,Intersection,EAST MALL & STADIUM RD,-123.24302,1,2012
UBC,2,PDO,49.260078,Intersection,EAST MALL & THUNDERBIRD BLVD,-123.245823,1,2012
UBC,2,PDO,49.265654,Intersection,EAST MALL & UNIVERSITY BLVD,-123.250652,1,2012
UBC,1,PDO,49.25256,Intersection,GRAY AVE & WESBROOK MALL,-123.233783,1,2012
UBC,1,PDO,49.249127,Intersection,IMPERIAL RD & W 29TH AVE & W KING EDWARD AVE,-123.204606,1,2012
UBC,1,PDO,49.272149,Intersection,IONA DR & WESBROOK MALL,-123.248398,1,2012
UBC,2,PDO,49.237255,Intersection,KULLAHUN DR & SW MARINE DR,-123.205321,1,2012
UBC,1,PDO,49.256712,Intersection,LARKIN DR & WEST MALL,-123.249131,1,2012
UBC,1,PDO,49.264797,Intersection,MAIN MALL & UNIVERSITY BLVD,-123.252802,1,2012
UBC,1,PDO,49.274846,Intersection,NW MARINE DR & WESBROOK CRES,-123.25199,1,2012
UBC,1,PDO,49.268652,Intersection,NW MARINE DR & WEST MALL,-123.258852,1,2012
UBC,1,PDO,49.247448,Intersection,OLD MARINE DR & SW MARINE DR,-123.238604,1,2012
UBC,1,PDO,49.262116,Intersection,OSOYOOS CRES & THUNDERBIRD BLVD,-123.239177,1,2012
UBC,3,PDO,49.269248,Intersection,STUDENT UNION BLVD & WESBROOK MALL & TURNING LANE,-123.247561,1,2012
